id,nodeId,timestamp,soilMoisture,temperature,humidity,reservoirLevel,ph,nitrogen,phosphorus,potassium,soilMoisture_class,temperature_class,humidity_class,reservoirLevel_class,nitrogen_class,phosphorus_class,potassium_class
cmnyxjqkq04adzhesdl8pa193,cmmx6howt0000bi1zgfsisou2,2024-05-22 00:11:55.356,39.32,25.42,80.85,60.56,7.0,29.4,36.6,72.5,low,optimal,high,optimal,high,high,high
cmnyxjqkq04aezhes9rtbb05h,cmmx6howt0000bi1zgfsisou2,2024-05-22 00:22:29.064,38.56,25.09,80.98,23.71,7.0,28.5,34.5,71.6,low,optimal,high,low,high,high,high
cmnyxjqkq04afzhes35eolj1g,cmmx6howt0000bi1zgfsisou2,2024-05-22 00:33:02.772,37.31,25.21,81.88,49.51,7.0,29.5,33.3,71.0,low,optimal,high,optimal,high,optimal,high
cmnyxjqkq04agzhesgowrcx8y,cmmx6howt0000bi1zgfsisou2,2024-05-22 00:43:36.480,38.24,25.08,81.83,30.46,7.0,28.3,35.1,71.0,low,optimal,high,optimal,high,high,high
cmnyxjqkq04ahzhes0ijj6wre,cmmx6howt0000bi1zgfsisou2,2024-05-22 00:54:10.188,37.47,24.85,82.45,18.73,7.0,28.7,36.7,70.5,low,optimal,high,low,high,high,high
cmnyxjqkq04aizhesaesw9ex6,cmmx6howt0000bi1zgfsisou2,2024-05-22 01:04:43.896,36.95,24.61,84.06,31.33,7.0,29.8,36.4,73.1,low,optimal,high,optimal,high,high,high
cmnyxjqkq04ajzhesdgomg4qv,cmmx6howt0000bi1zgfsisou2,2024-05-22 01:15:17.604,34.94,24.64,82.77,20.8,7.0,29.2,33.3,74.2,low,optimal,high,low,high,optimal,high
cmnyxjqkq04akzhesyiv4qgs7,cmmx6howt0000bi1zgfsisou2,2024-05-22 01:25:51.312,40.09,24.48,84.31,59.19,7.0,28.8,35.5,69.4,optimal,optimal,high,optimal,high,high,high
cmnyxjqkr04alzhesxo8phyrt,cmmx6howt0000bi1zgfsisou2,2024-05-22 01:36:25.020,40.5,24.33,85.0,26.79,7.0,28.6,33.4,73.9,optimal,optimal,high,optimal,high,optimal,high
cmnyxjqkr04amzhes2p3lu51j,cmmx6howt0000bi1zgfsisou2,2024-05-22 01:46:58.728,44.8,24.18,84.35,18.33,7.0,29.5,35.6,70.3,optimal,optimal,high,low,high,high,high
cmnyxjqkr04anzhessc4chx5a,cmmx6howt0000bi1zgfsisou2,2024-05-22 01:57:32.436,47.96,24.27,85.18,20.64,7.0,27.2,36.1,74.3,optimal,optimal,criticalHigh,low,high,high,high
cmnyxjqkr04aozhesa95tudm0,cmmx6howt0000bi1zgfsisou2,2024-05-22 02:08:06.144,50.5,24.0,84.51,18.93,7.0,27.0,34.6,73.9,optimal,optimal,high,low,optimal,high,high
cmnyxjqkr04apzheshkcb1z2m,cmmx6howt0000bi1zgfsisou2,2024-05-22 02:18:39.852,51.71,23.91,85.93,27.18,7.0,26.9,34.1,71.4,optimal,optimal,criticalHigh,optimal,optimal,high,high
cmnyxjqkr04aqzhespqadi5l2,cmmx6howt0000bi1zgfsisou2,2024-05-22 02:29:13.560,55.73,23.85,84.81,21.25,7.0,28.1,35.8,69.8,optimal,optimal,high,low,high,high,high
cmnyxjqkr04arzhesecto1cb0,cmmx6howt0000bi1zgfsisou2,2024-05-22 02:39:47.268,57.75,23.97,85.4,28.65,7.0,28.0,33.4,70.8,optimal,optimal,criticalHigh,optimal,high,optimal,high
cmnyxjqkr04aszhest0mqsqee,cmmx6howt0000bi1zgfsisou2,2024-05-22 02:50:20.976,59.57,23.7,87.02,35.75,7.0,28.9,34.9,71.6,optimal,optimal,criticalHigh,optimal,high,high,high
cmnyxjqkr04atzhes5b8eljyt,cmmx6howt0000bi1zgfsisou2,2024-05-22 03:00:54.684,62.58,23.67,86.48,25.94,7.0,26.7,33.5,66.8,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04auzhesxqohermr,cmmx6howt0000bi1zgfsisou2,2024-05-22 03:11:28.392,65.19,23.58,86.06,42.98,7.0,28.5,33.0,68.2,optimal,optimal,criticalHigh,optimal,high,optimal,high
cmnyxjqkr04avzhesmttom0fj,cmmx6howt0000bi1zgfsisou2,2024-05-22 03:22:02.100,70.02,23.65,88.09,55.1,7.0,26.4,32.7,67.8,high,optimal,criticalHigh,optimal,optimal,optimal,high
cmnyxjqkr04awzheslcrltxu3,cmmx6howt0000bi1zgfsisou2,2024-05-22 03:32:35.808,73.45,23.42,87.28,33.73,7.0,25.2,34.6,67.7,high,optimal,criticalHigh,optimal,optimal,high,high
cmnyxjqkr04axzhesk6n4eb9b,cmmx6howt0000bi1zgfsisou2,2024-05-22 03:43:09.516,74.75,23.25,87.43,22.25,7.0,26.5,35.1,66.6,high,optimal,criticalHigh,low,optimal,high,optimal
cmnyxjqkr04ayzhesqjeap4rz,cmmx6howt0000bi1zgfsisou2,2024-05-22 03:53:43.224,76.98,23.24,88.35,30.85,7.0,24.7,34.5,66.7,high,optimal,criticalHigh,optimal,optimal,high,optimal
cmnyxjqkr04azzhes7vgibhi9,cmmx6howt0000bi1zgfsisou2,2024-05-22 04:04:16.932,81.56,23.26,87.42,22.75,7.0,26.6,34.6,66.8,high,optimal,criticalHigh,low,optimal,high,optimal
cmnyxjqkr04b0zhesuy41brpa,cmmx6howt0000bi1zgfsisou2,2024-05-22 04:14:50.640,81.79,23.11,88.23,47.41,7.0,24.2,33.2,69.0,high,optimal,criticalHigh,optimal,optimal,optimal,high
cmnyxjqkr04b1zhesriqx0sq5,cmmx6howt0000bi1zgfsisou2,2024-05-22 04:25:24.348,86.56,23.08,88.63,60.39,7.0,24.8,31.9,66.7,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04b2zhesdaboqac0,cmmx6howt0000bi1zgfsisou2,2024-05-22 04:35:58.056,89.56,23.08,88.99,38.83,7.0,26.1,32.1,66.2,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04b3zheslgc2s0dk,cmmx6howt0000bi1zgfsisou2,2024-05-22 04:46:31.764,92.01,23.12,88.78,28.75,7.0,24.4,34.0,66.5,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04b4zheso1zgsr39,cmmx6howt0000bi1zgfsisou2,2024-05-22 04:57:05.472,92.48,23.02,88.71,35.25,7.0,25.5,30.7,66.1,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04b5zhesp6zzc9ty,cmmx6howt0000bi1zgfsisou2,2024-05-22 05:07:39.180,89.5,22.97,88.23,34.29,7.0,24.6,33.1,64.6,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04b6zhesrgi4jttx,cmmx6howt0000bi1zgfsisou2,2024-05-22 05:18:12.888,90.22,22.98,89.53,39.91,7.0,24.5,29.8,63.9,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04b7zhestbft6hq0,cmmx6howt0000bi1zgfsisou2,2024-05-22 05:28:46.596,89.26,22.97,89.4,25.47,7.0,22.6,31.1,60.8,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04b8zhespfi10oik,cmmx6howt0000bi1zgfsisou2,2024-05-22 05:39:20.304,88.68,22.92,88.14,22.94,7.0,21.8,30.1,63.4,criticalHigh,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjqkr04b9zhes2v7oewiz,cmmx6howt0000bi1zgfsisou2,2024-05-22 05:49:54.012,85.94,22.81,88.78,29.58,7.0,21.7,31.7,61.0,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bazhesc8m6x3ew,cmmx6howt0000bi1zgfsisou2,2024-05-22 06:00:27.720,84.33,22.82,88.66,25.8,7.0,21.2,29.8,63.7,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bbzhesrqp9bd52,cmmx6howt0000bi1zgfsisou2,2024-05-22 06:11:01.428,85.48,22.9,88.34,26.63,7.0,23.1,30.4,57.9,criticalHigh,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bczheso190k1j6,cmmx6howt0000bi1zgfsisou2,2024-05-22 06:21:35.136,83.12,23.03,88.06,25.74,7.0,21.1,30.3,59.1,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bdzhes2blo656f,cmmx6howt0000bi1zgfsisou2,2024-05-22 06:32:08.844,83.43,22.92,89.09,33.01,7.0,21.6,27.9,59.4,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bezhesi2mkcnmf,cmmx6howt0000bi1zgfsisou2,2024-05-22 06:42:42.552,82.3,23.02,89.07,17.16,7.0,21.6,30.4,58.9,high,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjqkr04bfzhesxklh2hha,cmmx6howt0000bi1zgfsisou2,2024-05-22 06:53:16.260,82.01,22.89,89.57,35.92,7.0,21.3,29.1,57.1,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bgzhes0yenv7i7,cmmx6howt0000bi1zgfsisou2,2024-05-22 07:03:49.968,79.91,23.12,87.75,34.36,7.0,19.2,27.7,56.8,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bhzhesawyr30c6,cmmx6howt0000bi1zgfsisou2,2024-05-22 07:14:23.676,79.84,22.99,88.25,28.68,7.0,19.4,27.5,59.8,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bizhess5wt03iz,cmmx6howt0000bi1zgfsisou2,2024-05-22 07:24:57.384,78.68,23.12,88.0,37.99,7.0,20.6,27.7,57.7,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bjzhesfuhse3xa,cmmx6howt0000bi1zgfsisou2,2024-05-22 07:35:31.092,76.12,23.15,88.78,42.6,7.0,20.6,27.9,58.5,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bkzhespgfvyjj4,cmmx6howt0000bi1zgfsisou2,2024-05-22 07:46:04.800,76.04,23.16,88.96,48.33,7.0,19.3,28.0,55.6,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04blzhesxfi2ewhf,cmmx6howt0000bi1zgfsisou2,2024-05-22 07:56:38.508,74.72,23.34,88.26,25.04,7.0,19.5,27.2,52.3,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bmzheszqdxq6bo,cmmx6howt0000bi1zgfsisou2,2024-05-22 08:07:12.216,74.41,23.39,88.28,15.55,7.0,18.5,29.1,56.1,high,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjqkr04bnzheswknyj2or,cmmx6howt0000bi1zgfsisou2,2024-05-22 08:17:45.924,72.97,23.28,87.31,31.83,7.0,19.4,26.6,56.2,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bozhesfhz3uo10,cmmx6howt0000bi1zgfsisou2,2024-05-22 08:28:19.632,73.88,23.36,87.38,25.72,7.0,16.4,29.5,52.1,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bpzhesikisxd0x,cmmx6howt0000bi1zgfsisou2,2024-05-22 08:38:53.340,71.92,23.66,87.77,16.05,7.0,18.9,25.7,52.2,high,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjqkr04bqzhest22cupp8,cmmx6howt0000bi1zgfsisou2,2024-05-22 08:49:27.048,70.74,23.61,87.42,16.12,7.0,17.3,27.3,52.4,high,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjqkr04brzhesjmhmoi60,cmmx6howt0000bi1zgfsisou2,2024-05-22 09:00:00.756,69.14,23.6,86.23,68.55,7.0,18.1,26.4,51.0,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bszhesfigqycmn,cmmx6howt0000bi1zgfsisou2,2024-05-22 09:10:34.464,69.33,23.81,86.22,24.24,7.0,17.6,25.5,50.6,optimal,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjqkr04btzhes7x9ldmxs,cmmx6howt0000bi1zgfsisou2,2024-05-22 09:21:08.172,68.63,23.86,86.64,31.06,7.0,17.1,27.0,53.7,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04buzhesi4f15k7l,cmmx6howt0000bi1zgfsisou2,2024-05-22 09:31:41.880,66.09,24.04,85.1,68.5,7.0,17.3,27.0,52.6,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bvzhesq3f0yj8l,cmmx6howt0000bi1zgfsisou2,2024-05-22 09:42:15.588,66.81,24.07,86.32,69.13,7.0,15.4,27.1,52.4,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bwzhesmvj7qbl5,cmmx6howt0000bi1zgfsisou2,2024-05-22 09:52:49.296,64.14,24.02,85.8,14.69,7.0,15.6,27.7,51.7,optimal,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjqkr04bxzhesjcu2gugb,cmmx6howt0000bi1zgfsisou2,2024-05-22 10:03:23.004,64.68,24.26,84.2,38.4,7.0,15.4,27.2,47.6,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04byzhes6q5lacfk,cmmx6howt0000bi1zgfsisou2,2024-05-22 10:13:56.712,64.66,24.33,85.29,25.94,7.0,15.1,25.6,52.5,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjqkr04bzzhes2b21wm4b,cmmx6howt0000bi1zgfsisou2,2024-05-22 10:24:30.420,61.26,24.46,83.87,21.34,7.0,15.6,25.2,50.7,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjqkr04c0zhesb7b5xexs,cmmx6howt0000bi1zgfsisou2,2024-05-22 10:35:04.128,62.44,24.52,84.35,30.36,7.0,16.4,26.6,48.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04c1zhes80a4s4j4,cmmx6howt0000bi1zgfsisou2,2024-05-22 10:45:37.836,61.37,24.63,83.23,58.76,7.0,16.5,24.9,52.3,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04c2zhesccty68iu,cmmx6howt0000bi1zgfsisou2,2024-05-22 10:56:11.544,58.58,24.71,82.49,62.22,7.0,15.7,26.1,47.3,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04c3zhes0s207smi,cmmx6howt0000bi1zgfsisou2,2024-05-22 11:06:45.252,60.01,25.01,82.8,68.42,7.0,15.5,24.6,51.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04c4zhesthskuvwo,cmmx6howt0000bi1zgfsisou2,2024-05-22 11:17:18.960,56.93,25.03,81.99,40.91,7.0,14.7,27.2,49.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04c5zhes10t0eosg,cmmx6howt0000bi1zgfsisou2,2024-05-22 11:27:52.668,57.95,25.09,82.19,59.38,7.0,14.3,25.4,46.5,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04c6zhes68sxat8m,cmmx6howt0000bi1zgfsisou2,2024-05-22 11:38:26.376,55.47,25.35,81.26,23.6,7.0,14.4,24.3,46.9,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjqkr04c7zhescdaf28w9,cmmx6howt0000bi1zgfsisou2,2024-05-22 11:49:00.084,53.84,25.27,82.15,29.97,7.0,13.6,24.7,51.0,optimal,optimal,high,optimal,low,optimal,optimal
cmnyxjqkr04c8zheswn41zp0d,cmmx6howt0000bi1zgfsisou2,2024-05-22 11:59:33.792,54.57,25.31,81.75,15.86,7.0,16.5,26.1,47.7,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjqkr04c9zhesct2zgao8,cmmx6howt0000bi1zgfsisou2,2024-05-22 12:10:07.500,51.78,25.66,79.68,26.18,7.0,16.5,24.8,47.9,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04cazhesvae1oelj,cmmx6howt0000bi1zgfsisou2,2024-05-22 12:20:41.208,52.17,25.81,81.0,29.48,7.0,14.7,26.2,47.5,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04cbzhesmzcgnmzs,cmmx6howt0000bi1zgfsisou2,2024-05-22 12:31:14.916,50.79,25.93,78.88,49.23,7.0,15.2,24.6,51.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04cczhes9nk7gtda,cmmx6howt0000bi1zgfsisou2,2024-05-22 12:41:48.624,49.82,25.96,78.54,41.21,7.0,13.8,26.5,49.6,optimal,optimal,high,optimal,low,optimal,optimal
cmnyxjqkr04cdzhesebxihfm2,cmmx6howt0000bi1zgfsisou2,2024-05-22 12:52:22.332,50.37,26.06,79.02,50.2,7.0,15.9,26.0,52.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04cezhes108dcssl,cmmx6howt0000bi1zgfsisou2,2024-05-22 13:02:56.040,49.4,26.24,77.98,32.52,7.0,15.2,25.8,50.6,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04cfzhess8457vn9,cmmx6howt0000bi1zgfsisou2,2024-05-22 13:13:29.748,46.65,26.27,78.82,27.24,7.0,15.9,27.6,50.7,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04cgzhesbe52ip8d,cmmx6howt0000bi1zgfsisou2,2024-05-22 13:24:03.456,47.54,26.45,77.52,36.05,7.0,14.1,26.6,52.2,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqkr04chzheszu9rc37p,cmmx6howt0000bi1zgfsisou2,2024-05-22 13:34:37.164,46.6,26.55,78.2,64.41,7.0,14.1,27.2,51.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqks04cizhesy4zke7bn,cmmx6howt0000bi1zgfsisou2,2024-05-22 13:45:10.872,45.15,26.55,77.6,67.09,7.0,14.9,24.4,48.3,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqks04cjzhesdylvxsyl,cmmx6howt0000bi1zgfsisou2,2024-05-22 13:55:44.580,42.39,26.66,77.12,27.79,7.0,15.4,25.8,48.9,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqks04ckzhes2xi2f4i1,cmmx6howt0000bi1zgfsisou2,2024-05-22 14:06:18.288,44.03,26.61,76.56,44.73,7.0,16.9,27.5,51.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqks04clzhes0i1h20gy,cmmx6howt0000bi1zgfsisou2,2024-05-22 14:16:51.996,40.49,26.72,76.58,21.56,7.0,15.0,24.7,51.0,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjqks04cmzhesbvhbrpfj,cmmx6howt0000bi1zgfsisou2,2024-05-22 14:27:25.704,39.85,26.88,76.08,35.29,7.0,16.9,27.9,51.8,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqks04cnzhesdppk7nxp,cmmx6howt0000bi1zgfsisou2,2024-05-22 14:37:59.412,40.04,26.97,75.06,43.91,7.0,16.8,28.8,51.5,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqks04cozhesy5ck0eyj,cmmx6howt0000bi1zgfsisou2,2024-05-22 14:48:33.120,39.06,27.06,75.66,15.21,7.0,18.4,28.0,51.1,low,optimal,high,low,optimal,optimal,optimal
cmnyxjqks04cpzhes45lh6ank,cmmx6howt0000bi1zgfsisou2,2024-05-22 14:59:06.828,39.22,27.13,75.71,54.4,7.0,18.3,27.6,50.8,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqks04cqzhes7hzdjxug,cmmx6howt0000bi1zgfsisou2,2024-05-22 15:09:40.536,36.73,27.34,74.58,16.98,7.0,17.4,27.3,55.4,low,optimal,optimal,low,optimal,optimal,optimal
cmnyxjqks04crzhes5y3bgqk9,cmmx6howt0000bi1zgfsisou2,2024-05-22 15:20:14.244,34.94,27.5,75.59,49.09,7.0,18.3,28.8,55.9,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjqks04cszhes629cxywc,cmmx6howt0000bi1zgfsisou2,2024-05-22 15:30:47.952,36.28,27.29,74.63,34.72,7.0,19.1,27.1,54.0,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04ctzhese86ebg14,cmmx6howt0000bi1zgfsisou2,2024-05-22 15:41:21.660,36.74,27.47,74.87,25.7,7.0,18.1,28.0,55.2,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04cuzhess0qnibul,cmmx6howt0000bi1zgfsisou2,2024-05-22 15:51:55.368,39.28,27.51,74.36,18.07,7.0,17.8,29.8,52.7,low,optimal,optimal,low,optimal,optimal,optimal
cmnyxjqks04cvzhes2q7bomri,cmmx6howt0000bi1zgfsisou2,2024-05-22 16:02:29.076,41.18,27.71,73.05,55.04,7.0,17.8,29.1,57.2,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04cwzhesv2q96b0s,cmmx6howt0000bi1zgfsisou2,2024-05-22 16:13:02.784,44.1,27.54,73.85,50.34,7.0,18.0,27.1,57.3,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04cxzheswi96kesw,cmmx6howt0000bi1zgfsisou2,2024-05-22 16:23:36.492,47.18,27.71,73.86,62.21,7.0,20.5,27.4,53.7,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04cyzhes287m2q8c,cmmx6howt0000bi1zgfsisou2,2024-05-22 16:34:10.200,50.1,27.8,73.88,50.06,7.0,18.7,27.1,54.0,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04czzheszr8sjmvb,cmmx6howt0000bi1zgfsisou2,2024-05-22 16:44:43.908,52.83,27.88,73.96,21.19,7.0,21.1,28.4,55.1,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjqks04d0zhes8o2xrqwq,cmmx6howt0000bi1zgfsisou2,2024-05-22 16:55:17.616,55.34,27.88,74.19,22.76,7.0,21.0,30.5,55.8,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjqks04d1zhesn57y3lnj,cmmx6howt0000bi1zgfsisou2,2024-05-22 17:05:51.324,59.9,27.82,73.56,22.39,7.0,20.8,27.8,59.4,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjqks04d2zhesnbnn9kwk,cmmx6howt0000bi1zgfsisou2,2024-05-22 17:16:25.032,60.07,27.96,72.91,35.53,7.0,19.5,30.5,58.0,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04d3zheskx96c2mn,cmmx6howt0000bi1zgfsisou2,2024-05-22 17:26:58.740,65.78,27.98,72.29,13.96,7.0,20.1,30.7,56.4,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjqks04d4zhesdqixunyf,cmmx6howt0000bi1zgfsisou2,2024-05-22 17:37:32.448,67.33,27.89,73.71,53.83,7.0,20.4,29.9,57.9,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04d5zhestvzn8s6t,cmmx6howt0000bi1zgfsisou2,2024-05-22 17:48:06.156,71.23,27.92,71.99,58.95,7.0,21.4,28.3,58.3,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04d6zhes2unuantm,cmmx6howt0000bi1zgfsisou2,2024-05-22 17:58:39.864,72.25,27.85,73.56,43.7,7.0,21.1,28.5,64.0,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04d7zhesjjdiykht,cmmx6howt0000bi1zgfsisou2,2024-05-22 18:09:13.572,75.86,27.88,72.97,76.27,7.0,24.0,29.0,63.8,high,optimal,optimal,high,optimal,optimal,optimal
cmnyxjqks04d8zhes2bypltfx,cmmx6howt0000bi1zgfsisou2,2024-05-22 18:19:47.280,78.47,27.8,72.6,47.26,7.0,21.9,30.1,64.3,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04d9zheskoexsjez,cmmx6howt0000bi1zgfsisou2,2024-05-22 18:30:20.988,82.01,27.9,72.88,68.49,7.0,22.7,31.3,62.8,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04dazhesdp2nhjfb,cmmx6howt0000bi1zgfsisou2,2024-05-22 18:40:54.696,83.96,27.98,72.64,57.57,7.0,23.1,30.3,61.4,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04dbzhesop7qtu8a,cmmx6howt0000bi1zgfsisou2,2024-05-22 18:51:28.404,87.39,28.0,72.23,18.33,7.0,25.1,33.0,65.1,criticalHigh,optimal,optimal,low,optimal,optimal,optimal
cmnyxjqks04dczhes3qb3pxm8,cmmx6howt0000bi1zgfsisou2,2024-05-22 19:02:02.112,89.46,27.79,72.38,39.04,7.0,22.7,33.5,63.5,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04ddzhesu24vjzvh,cmmx6howt0000bi1zgfsisou2,2024-05-22 19:12:35.820,93.37,27.93,73.61,21.84,7.0,25.5,33.0,62.5,criticalHigh,optimal,optimal,low,optimal,optimal,optimal
cmnyxjqks04dezhesipi5gcsz,cmmx6howt0000bi1zgfsisou2,2024-05-22 19:23:09.528,92.23,27.73,73.22,50.82,7.0,26.0,31.9,68.3,criticalHigh,optimal,optimal,optimal,optimal,optimal,high
cmnyxjqks04dfzhesoyhv4anc,cmmx6howt0000bi1zgfsisou2,2024-05-22 19:33:43.236,90.74,27.75,73.33,36.89,7.0,25.0,31.6,67.3,criticalHigh,optimal,optimal,optimal,optimal,optimal,high
cmnyxjqks04dgzhesb1y4ot0b,cmmx6howt0000bi1zgfsisou2,2024-05-22 19:44:16.944,89.44,27.55,72.96,20.71,7.0,24.5,32.9,67.7,criticalHigh,optimal,optimal,low,optimal,optimal,high
cmnyxjqks04dhzhes8xkpm9q3,cmmx6howt0000bi1zgfsisou2,2024-05-22 19:54:50.652,87.34,27.67,73.08,27.46,7.0,24.9,34.5,67.7,criticalHigh,optimal,optimal,optimal,optimal,high,high
cmnyxjqks04dizhesg3hmrbku,cmmx6howt0000bi1zgfsisou2,2024-05-22 20:05:24.360,88.59,27.46,74.27,50.77,7.0,25.8,33.8,66.1,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjqks04djzhes04nihn6q,cmmx6howt0000bi1zgfsisou2,2024-05-22 20:15:58.068,86.15,27.52,73.76,19.49,7.0,26.3,34.7,68.8,criticalHigh,optimal,optimal,low,optimal,high,high
cmnyxjqks04dkzhesshvl40un,cmmx6howt0000bi1zgfsisou2,2024-05-22 20:26:31.776,84.14,27.36,75.18,64.25,7.0,27.6,32.7,67.2,high,optimal,high,optimal,high,optimal,high
cmnyxjqks04dlzhes52i5soat,cmmx6howt0000bi1zgfsisou2,2024-05-22 20:37:05.484,83.68,27.42,74.8,20.72,7.0,26.8,31.9,70.3,high,optimal,optimal,low,optimal,optimal,high
cmnyxjqks04dmzhesom8msh6e,cmmx6howt0000bi1zgfsisou2,2024-05-22 20:47:39.192,82.55,27.23,75.65,24.78,7.0,27.4,31.9,67.4,high,optimal,high,low,high,optimal,high
cmnyxjqks04dnzhesibkc7gyy,cmmx6howt0000bi1zgfsisou2,2024-05-22 20:58:12.900,82.62,27.32,74.43,64.92,7.0,28.5,35.8,71.3,high,optimal,optimal,optimal,high,high,high
cmnyxjqks04dozheszw4fhgra,cmmx6howt0000bi1zgfsisou2,2024-05-22 21:08:46.608,81.01,27.17,75.46,22.38,7.0,28.3,34.1,68.0,high,optimal,high,low,high,high,high
